from1,from,to1,to,record_type,call_type,date
fc7ca13677cf337bcac1cccd5efb4acd,fc7ca,4f6345a69497a8d46c9ee9b53d250bbf,4f634,1,1,8/5/2012 2:50
fc7ca13677cf337bcac1cccd5efb4acd,fc7ca,4f6345a69497a8d46c9ee9b53d250bbf,4f634,1,1,8/5/2012 2:50
fc7ca13677cf337bcac1cccd5efb4acd,fc7ca,4f6345a69497a8d46c9ee9b53d250bbf,4f634,1,1,8/5/2012 2:50
fc7ca13677cf337bcac1cccd5efb4acd,fc7ca,4f6345a69497a8d46c9ee9b53d250bbf,4f634,1,1,8/5/2012 2:50
fc7ca13677cf337bcac1cccd5efb4acd,fc7ca,4f6345a69497a8d46c9ee9b53d250bbf,4f634,1,1,8/5/2012 7:03
fc7ca13677cf337bcac1cccd5efb4acd,fc7ca,4f6345a69497a8d46c9ee9b53d250bbf,4f634,1,1,8/5/2012 7:03
c963fab37718b3120e6856896fa0e85e,c963f,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,7/5/2012 17:11
c963fab37718b3120e6856896fa0e85e,c963f,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,7/5/2012 21:58
c963fab37718b3120e6856896fa0e85e,c963f,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,8/5/2012 2:19
c963fab37718b3120e6856896fa0e85e,c963f,7e509656afb39307a64d23e6fd01b9b9,7e509,1,1,8/5/2012 2:20
c963fab37718b3120e6856896fa0e85e,c963f,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,8/5/2012 2:06
c963fab37718b3120e6856896fa0e85e,c963f,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,8/5/2012 2:14
c963fab37718b3120e6856896fa0e85e,c963f,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,8/5/2012 2:17
c963fab37718b3120e6856896fa0e85e,c963f,7e509656afb39307a64d23e6fd01b9b9,7e509,1,1,8/5/2012 2:20
c963fab37718b3120e6856896fa0e85e,c963f,bb6b3b7b477bfb566f610f73ffc8d0db,bb6b3,1,1,8/5/2012 2:20
c963fab37718b3120e6856896fa0e85e,c963f,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,8/5/2012 2:35
c963fab37718b3120e6856896fa0e85e,c963f,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,8/5/2012 15:58
5afc3379b6a319319e30191bac6eadc6,5afc3,5736d94a23b54800b100b4ef05d9e18c,5736d,1,1,7/5/2012 23:13
28701325ac56c1471fb7527c21401e16,28701,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,15/05/2012 20:40:31
28701325ac56c1471fb7527c21401e16,28701,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,16/05/2012 04:14:29
2a4f98fd25bd7271d839746b0437ef53,2a4f9,995b29df24994de836131f0dee46b853,995b2,1,1,17/05/2012 00:35:41
28df45dcb7e2a2e9ca13857da7a4117a,28df4,f2766a209ae9d429d95d80ded1cbfcaf,f2766,1,1,16/05/2012 22:18:36
0d620f724a7b696d1093d192b4c4cf91,0d620,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,16/05/2012 19:28:33
5bd04f16d311a76cebda3054b2992daa,5bd04,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,16/05/2012 20:09:01
5bd04f16d311a76cebda3054b2992daa,5bd04,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,16/05/2012 21:28:37
b0e6ef449aaf5c0e53e1496c66d642e6,b0e6e,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,16/05/2012 18:08:59
b0e6ef449aaf5c0e53e1496c66d642e6,b0e6e,bafaff0416805ab7b10375f5cdd0d9af,bafaf,1,1,16/05/2012 19:53:06
b0e6ef449aaf5c0e53e1496c66d642e6,b0e6e,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,16/05/2012 20:30:57
b0e6ef449aaf5c0e53e1496c66d642e6,b0e6e,85d371f226b2ca7801378a4ad1e02b5b,85d37,1,1,17/05/2012 00:32:02
28df45dcb7e2a2e9ca13857da7a4117a,28df4,c362443d01de49cd12cc9982ccbf3752,c3624,1,1,8/5/2012 3:59
0bcff353e6b9e866f1efe52504a24478,0bcff,2cac2fd7840245f9349b3fe961f056c6,2cac2,1,1,7/5/2012 16:40
0bcff353e6b9e866f1efe52504a24478,0bcff,6b063799e95b4c5189d9fb1370f0b0ef,6b063,1,1,7/5/2012 17:30
0bcff353e6b9e866f1efe52504a24478,0bcff,f004965e3087214a00dad11fd248f96d,f0049,1,1,7/5/2012 17:30
0bcff353e6b9e866f1efe52504a24478,0bcff,2cac2fd7840245f9349b3fe961f056c6,2cac2,1,1,8/5/2012 3:22
0bcff353e6b9e866f1efe52504a24478,0bcff,4a6da1a15ad2f561eb18d45242a62fdc,4a6da,1,1,8/5/2012 4:03
ec4026dd08743389871d9f7916045cde,ec402,88717f32314a777461aa2f1cd2479107,88717,1,1,7/5/2012 21:58
ec4026dd08743389871d9f7916045cde,ec402,88717f32314a777461aa2f1cd2479107,88717,1,1,7/5/2012 21:58
dfeea72ecdddafafa9d5dfdbde2b916b,dfeea,c5a2b9fa6d46ce7d418f6b7931433607,c5a2b,1,1,7/5/2012 21:29
dfeea72ecdddafafa9d5dfdbde2b916b,dfeea,c5a2b9fa6d46ce7d418f6b7931433607,c5a2b,1,1,7/5/2012 21:29
5713a696d3e3a101b6e09e5ae90f1531,5713a,26a87fa87ea445de7bbdc4a47a2192c2,26a87,1,1,8/5/2012 1:10
5713a696d3e3a101b6e09e5ae90f1531,5713a,26a87fa87ea445de7bbdc4a47a2192c2,26a87,1,1,8/5/2012 1:09
5713a696d3e3a101b6e09e5ae90f1531,5713a,26a87fa87ea445de7bbdc4a47a2192c2,26a87,1,1,8/5/2012 2:28
5713a696d3e3a101b6e09e5ae90f1531,5713a,3d09dac2d5517a47b5dbc47e3f037088,3d09d,1,1,8/5/2012 2:41
5713a696d3e3a101b6e09e5ae90f1531,5713a,3d09dac2d5517a47b5dbc47e3f037088,3d09d,1,1,8/5/2012 2:41
5713a696d3e3a101b6e09e5ae90f1531,5713a,26a87fa87ea445de7bbdc4a47a2192c2,26a87,1,1,8/5/2012 3:14
5713a696d3e3a101b6e09e5ae90f1531,5713a,e283fae0d1c91d157cd0654a2443803b,e283f,1,1,8/5/2012 5:02
5713a696d3e3a101b6e09e5ae90f1531,5713a,e283fae0d1c91d157cd0654a2443803b,e283f,1,1,8/5/2012 5:02
91865f06527b4d6bd9720db7f800c6f3,91865,f19aa0227f9fb3d2a44b1bd098b2eb45,f19aa,1,1,7/5/2012 16:45
91865f06527b4d6bd9720db7f800c6f3,91865,f19aa0227f9fb3d2a44b1bd098b2eb45,f19aa,1,1,7/5/2012 17:42
e52f93381457aad627c309474d0988a9,e52f9,f2766a209ae9d429d95d80ded1cbfcaf,f2766,1,1,7/5/2012 23:58
b919e382eb9574fe948bddb8789138a7,b919e,e873f410c825f0a681f14aa9dcc574ff,e873f,1,1,7/5/2012 20:12
b919e382eb9574fe948bddb8789138a7,b919e,2cac2fd7840245f9349b3fe961f056c6,2cac2,1,1,8/5/2012 4:32
b919e382eb9574fe948bddb8789138a7,b919e,2cac2fd7840245f9349b3fe961f056c6,2cac2,1,1,8/5/2012 14:31
b919e382eb9574fe948bddb8789138a7,b919e,2cac2fd7840245f9349b3fe961f056c6,2cac2,1,1,8/5/2012 14:31
b919e382eb9574fe948bddb8789138a7,b919e,9205432d71b71b7626a481010480e61b,92054,1,1,8/5/2012 15:13
f93dedb7af687f9f4a5b5660b61286e3,f93de,f78eb601c4a206cd4dac855fedf06bb7,f78eb,1,1,8/5/2012 13:33
f93dedb7af687f9f4a5b5660b61286e3,f93de,f78eb601c4a206cd4dac855fedf06bb7,f78eb,1,1,8/5/2012 13:33
5afc3379b6a319319e30191bac6eadc6,5afc3,5736d94a23b54800b100b4ef05d9e18c,5736d,1,1,7/5/2012 23:14
5afc3379b6a319319e30191bac6eadc6,5afc3,5736d94a23b54800b100b4ef05d9e18c,5736d,1,1,7/5/2012 23:13
5afc3379b6a319319e30191bac6eadc6,5afc3,5736d94a23b54800b100b4ef05d9e18c,5736d,1,1,7/5/2012 23:14
5afc3379b6a319319e30191bac6eadc6,5afc3,5736d94a23b54800b100b4ef05d9e18c,5736d,1,1,7/5/2012 23:24
5afc3379b6a319319e30191bac6eadc6,5afc3,5736d94a23b54800b100b4ef05d9e18c,5736d,1,1,7/5/2012 23:24
d78e2f1987dde8f1903e27b14b06ef0d,d78e2,367584198e946c1bc8fa57a009cca014,36758,1,1,8/5/2012 3:18
d78e2f1987dde8f1903e27b14b06ef0d,d78e2,367584198e946c1bc8fa57a009cca014,36758,1,1,8/5/2012 3:18
05257c4a0850386f230682ca36624cfe,05257,c93d1d1d77ad0a57e4505d3a1b5cdf0f,c93d1,1,1,8/5/2012 4:52
f887e49d29d4d6c9670d779ec612e390,f887e,b792cb3934752e3fae91515fc4933c70,b792c,1,1,7/5/2012 20:32
f887e49d29d4d6c9670d779ec612e390,f887e,b792cb3934752e3fae91515fc4933c70,b792c,1,1,7/5/2012 23:34
8f18cf6cc408664ffd2ef417b7397886,8f18c,26e4aad84f677c5ca90a0404f7d8898d,26e4a,1,1,8/5/2012 15:20
8f18cf6cc408664ffd2ef417b7397886,8f18c,26e4aad84f677c5ca90a0404f7d8898d,26e4a,1,1,8/5/2012 15:20
8f18cf6cc408664ffd2ef417b7397886,8f18c,26e4aad84f677c5ca90a0404f7d8898d,26e4a,1,1,8/5/2012 15:37
8f18cf6cc408664ffd2ef417b7397886,8f18c,26e4aad84f677c5ca90a0404f7d8898d,26e4a,1,1,8/5/2012 15:37
1e0e9f1428075fb307d59685dfe1cc36,1e0e9,5a4b9b9ce8f712aa3d65342ca05c15d2,5a4b9,1,1,7/5/2012 16:43
22f73766e32c219c2dbf47cf77214878,22f73,223d4dbcaf6e3490505fc9ce31444230,223d4,1,1,7/5/2012 23:28
22f73766e32c219c2dbf47cf77214878,22f73,b792cb3934752e3fae91515fc4933c70,b792c,1,1,8/5/2012 0:13
22f73766e32c219c2dbf47cf77214878,22f73,b792cb3934752e3fae91515fc4933c70,b792c,1,1,8/5/2012 3:00
22f73766e32c219c2dbf47cf77214878,22f73,443ed738ca6c17b0d46f132e92a13a62,443ed,1,1,8/5/2012 15:03
b0e6ef449aaf5c0e53e1496c66d642e6,b0e6e,330ed11b76f3f0b69f37d7b6a51a0669,330ed,1,1,17/05/2012 00:32:40
b0e6ef449aaf5c0e53e1496c66d642e6,b0e6e,45c0a09efef478768ab41cf67add7fc4,45c0a,1,1,17/05/2012 00:32:03
b0e6ef449aaf5c0e53e1496c66d642e6,b0e6e,45c0a09efef478768ab41cf67add7fc4,45c0a,1,1,17/05/2012 00:32:03
a2bc71482042ed209051e3eed00a1073,a2bc7,223d4dbcaf6e3490505fc9ce31444230,223d4,1,1,16/05/2012 23:29:27
a2bc71482042ed209051e3eed00a1073,a2bc7,223d4dbcaf6e3490505fc9ce31444230,223d4,1,1,17/05/2012 00:34:34
a2bc71482042ed209051e3eed00a1073,a2bc7,223d4dbcaf6e3490505fc9ce31444230,223d4,1,1,17/05/2012 02:31:56
ab5c41f85cff853bf3b10a839ae4e2b3,ab5c4,7ba3de317d3c94b17cd3d998fb51fdc2,7ba3d,1,1,17/05/2012 00:34:45
ab5c41f85cff853bf3b10a839ae4e2b3,ab5c4,7ba3de317d3c94b17cd3d998fb51fdc2,7ba3d,1,1,17/05/2012 00:34:45
7d3bce01bc5ea44651d3eba9f09ec69d,7d3bc,9be3d174b97bab5afb23f69e9155add4,9be3d,1,1,15/05/2012 03:38:57
7d3bce01bc5ea44651d3eba9f09ec69d,7d3bc,9be3d174b97bab5afb23f69e9155add4,9be3d,1,1,15/05/2012 03:38:57
cd1772f6990b146df6338ad1147a6b85,cd177,31095ba476fa787fcea4156ef899142d,31095,1,1,14/05/2012 16:08:18
cd1772f6990b146df6338ad1147a6b85,cd177,31095ba476fa787fcea4156ef899142d,31095,1,1,14/05/2012 16:09:53
cd1772f6990b146df6338ad1147a6b85,cd177,31095ba476fa787fcea4156ef899142d,31095,1,1,14/05/2012 16:10:28
cd1772f6990b146df6338ad1147a6b85,cd177,6f27eb6002b50e7377c09326cfd88f74,6f27e,1,1,14/05/2012 16:08:18
cd1772f6990b146df6338ad1147a6b85,cd177,6f27eb6002b50e7377c09326cfd88f74,6f27e,1,1,14/05/2012 16:09:53
